"","Genbank","V2","Uniprot","V4","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","mRNAchromosome","Gnomon","mRNA","mRNAstart","mRNAend","V6","mRNAstrand","V8","V9","DMLchromosome","DMLstart","DMLend","DMR","Percentdiff","ID","Parent","Dbxref=GeneID","V18","V19","Name","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"109","XM_022481017.1","sp","Q66H62","CYLD_RAT",35.82,67,41,1,439,639,475,539,6e-04,47.4,"NC_035784.1","Gnomon","mRNA",53282858,53282859,".","+",".","ID=rna34996;Parent=gene20313;Dbxref=GeneID:111132997,Genbank:XM_022481017.1;Name=XM_022481017.1;gbkey=mRNA;gene=LOC111132997;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns;product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2;transcript_id=XM_022481017.1","NC_035784.1",53282857,53282859,"+",50,"ID=rna34996","Parent=gene20313","Dbxref=GeneID",111132997,"Genbank","Name=XM_022481017.1","gbkey=mRNA","gene=LOC111132997","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns","product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2","transcript_id=XM_022481017.1","","",""
"110","XM_022481017.1","sp","Q66H62","CYLD_RAT",29.88,251,160,6,331,1065,99,339,3e-20,100,"NC_035784.1","Gnomon","mRNA",53282858,53282859,".","+",".","ID=rna34996;Parent=gene20313;Dbxref=GeneID:111132997,Genbank:XM_022481017.1;Name=XM_022481017.1;gbkey=mRNA;gene=LOC111132997;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns;product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2;transcript_id=XM_022481017.1","NC_035784.1",53282857,53282859,"+",50,"ID=rna34996","Parent=gene20313","Dbxref=GeneID",111132997,"Genbank","Name=XM_022481017.1","gbkey=mRNA","gene=LOC111132997","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns","product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2","transcript_id=XM_022481017.1","","",""
"111","XM_022481017.1","sp","Q66H62","CYLD_RAT",46.88,352,171,8,1426,2463,447,788,2e-89,310,"NC_035784.1","Gnomon","mRNA",53282858,53282859,".","+",".","ID=rna34996;Parent=gene20313;Dbxref=GeneID:111132997,Genbank:XM_022481017.1;Name=XM_022481017.1;gbkey=mRNA;gene=LOC111132997;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns;product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2;transcript_id=XM_022481017.1","NC_035784.1",53282857,53282859,"+",50,"ID=rna34996","Parent=gene20313","Dbxref=GeneID",111132997,"Genbank","Name=XM_022481017.1","gbkey=mRNA","gene=LOC111132997","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 12 samples with support for all annotated introns","product=ubiquitin carboxyl-terminal hydrolase CYLD-like%2C transcript variant X2","transcript_id=XM_022481017.1","","",""
"112","XM_022481214.1","sp","Q4WVW4","VAC8_ASPFU",42.34,522,273,12,426,1964,12,514,1e-106,345,"NC_035780.1","Gnomon","mRNA",56733018,56733019,".","-",".","ID=rna5765;Parent=gene3393;Dbxref=GeneID:111133120,Genbank:XM_022481214.1;Name=XM_022481214.1;gbkey=mRNA;gene=LOC111133120;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns;product=vacuolar protein 8-like%2C transcript variant X1;transcript_id=XM_022481214.1","NC_035780.1",56733017,56733019,"-",58,"ID=rna5765","Parent=gene3393","Dbxref=GeneID",111133120,"Genbank","Name=XM_022481214.1","gbkey=mRNA","gene=LOC111133120","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 14 samples with support for all annotated introns","product=vacuolar protein 8-like%2C transcript variant X1","transcript_id=XM_022481214.1","","",""
"113","XM_022481342.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1883,2581,976,1197,4e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28828;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481342.1;Name=XM_022481342.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X1;transcript_id=XM_022481342.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28828","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481342.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X1","transcript_id=XM_022481342.1","","",""
"114","XM_022481343.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1845,2543,976,1197,4e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28827;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481343.1;Name=XM_022481343.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X2;transcript_id=XM_022481343.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28827","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481343.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X2","transcript_id=XM_022481343.1","","",""
"115","XM_022481344.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1883,2581,976,1197,4e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28830;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481344.1;Name=XM_022481344.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X3;transcript_id=XM_022481344.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28830","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481344.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X3","transcript_id=XM_022481344.1","","",""
"116","XM_022481345.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1882,2580,976,1197,4e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28834;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481345.1;Name=XM_022481345.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X4;transcript_id=XM_022481345.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28834","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481345.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X4","transcript_id=XM_022481345.1","","",""
"117","XM_022481347.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1882,2580,976,1197,4e-04,49.7,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28835;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481347.1;Name=XM_022481347.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X5;transcript_id=XM_022481347.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28835","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481347.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X5","transcript_id=XM_022481347.1","","",""
"118","XM_022481348.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1882,2580,976,1197,5e-04,49.7,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28832;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481348.1;Name=XM_022481348.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X6;transcript_id=XM_022481348.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28832","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481348.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X6","transcript_id=XM_022481348.1","","",""
"119","XM_022481349.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1849,2547,976,1197,3e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28836;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481349.1;Name=XM_022481349.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X7;transcript_id=XM_022481349.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28836","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481349.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X7","transcript_id=XM_022481349.1","","",""
"120","XM_022481350.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1883,2581,976,1197,3e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28829;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481350.1;Name=XM_022481350.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X8;transcript_id=XM_022481350.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28829","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481350.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X8","transcript_id=XM_022481350.1","","",""
"121","XM_022481351.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1882,2580,976,1197,4e-04,49.7,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28831;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481351.1;Name=XM_022481351.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X9;transcript_id=XM_022481351.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28831","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481351.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X9","transcript_id=XM_022481351.1","","",""
"122","XM_022481352.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1881,2579,976,1197,5e-04,49.7,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28837;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481352.1;Name=XM_022481352.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X10;transcript_id=XM_022481352.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28837","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481352.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X10","transcript_id=XM_022481352.1","","",""
"123","XM_022481353.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1882,2580,976,1197,5e-04,49.7,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28833;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481353.1;Name=XM_022481353.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X11;transcript_id=XM_022481353.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28833","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481353.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X11","transcript_id=XM_022481353.1","","",""
"124","XM_022481354.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1804,2502,976,1197,4e-04,50.1,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28838;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481354.1;Name=XM_022481354.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X12;transcript_id=XM_022481354.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28838","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481354.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X12","transcript_id=XM_022481354.1","","",""
"125","XM_022481355.1","sp","P10587","MYH11_CHICK",30.43,253,125,8,1365,2063,976,1197,3e-04,50.4,"NC_035784.1","Gnomon","mRNA",1062720,1062721,".","+",".","ID=rna28839;Parent=gene16740;Dbxref=GeneID:111133205,Genbank:XM_022481355.1;Name=XM_022481355.1;gbkey=mRNA;gene=LOC111133205;model_evidence=Supporting evidence includes similarity to: 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns;product=trichohyalin-like%2C transcript variant X13;transcript_id=XM_022481355.1","NC_035784.1",1062719,1062721,"-",-50,"ID=rna28839","Parent=gene16740","Dbxref=GeneID",111133205,"Genbank","Name=XM_022481355.1","gbkey=mRNA","gene=LOC111133205","model_evidence=Supporting evidence includes similarity to"," 1 EST%2C 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 6 samples with support for all annotated introns","product=trichohyalin-like%2C transcript variant X13","transcript_id=XM_022481355.1","","",""
"126","XM_022485090.1","sp","P57772","SELB_HUMAN",55.25,590,224,5,24,1676,7,595,0,620,"NC_035784.1","Gnomon","mRNA",52582703,52582704,".","+",".","ID=rna34917;Parent=gene20268;Dbxref=GeneID:111135225,Genbank:XM_022485090.1;Name=XM_022485090.1;gbkey=mRNA;gene=LOC111135225;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 3 samples with support for all annotated introns;product=selenocysteine-specific elongation factor-like%2C transcript variant X1;transcript_id=XM_022485090.1","NC_035784.1",52582702,52582704,"+",50,"ID=rna34917","Parent=gene20268","Dbxref=GeneID",111135225,"Genbank","Name=XM_022485090.1","gbkey=mRNA","gene=LOC111135225","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 3 samples with support for all annotated introns","product=selenocysteine-specific elongation factor-like%2C transcript variant X1","transcript_id=XM_022485090.1","","",""
"127","XM_022485090.1","sp","P57772","SELB_HUMAN",55.25,590,224,5,24,1676,7,595,0,620,"NC_035784.1","Gnomon","mRNA",52582703,52582704,".","+",".","ID=rna34917;Parent=gene20268;Dbxref=GeneID:111135225,Genbank:XM_022485090.1;Name=XM_022485090.1;gbkey=mRNA;gene=LOC111135225;model_evidence=Supporting evidence includes similarity to: 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 3 samples with support for all annotated introns;product=selenocysteine-specific elongation factor-like%2C transcript variant X1;transcript_id=XM_022485090.1","NC_035784.1",52582702,52582704,"-",62,"ID=rna34917","Parent=gene20268","Dbxref=GeneID",111135225,"Genbank","Name=XM_022485090.1","gbkey=mRNA","gene=LOC111135225","model_evidence=Supporting evidence includes similarity to"," 1 Protein%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 3 samples with support for all annotated introns","product=selenocysteine-specific elongation factor-like%2C transcript variant X1","transcript_id=XM_022485090.1","","",""
"128","XM_022485091.1","sp","P57772","SELB_HUMAN",55.86,589,220,5,24,1670,7,595,0,606,"NC_035784.1","Gnomon","mRNA",52582703,52582704,".","+",".","ID=rna34918;Parent=gene20268;Dbxref=GeneID:111135225,Genbank:XM_022485091.1;Name=XM_022485091.1;gbkey=mRNA;gene=LOC111135225;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=selenocysteine-specific elongation factor-like%2C transcript variant X2;transcript_id=XM_022485091.1","NC_035784.1",52582702,52582704,"+",50,"ID=rna34918","Parent=gene20268","Dbxref=GeneID",111135225,"Genbank","Name=XM_022485091.1","gbkey=mRNA","gene=LOC111135225","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=selenocysteine-specific elongation factor-like%2C transcript variant X2","transcript_id=XM_022485091.1","","",""
"129","XM_022485091.1","sp","P57772","SELB_HUMAN",55.86,589,220,5,24,1670,7,595,0,606,"NC_035784.1","Gnomon","mRNA",52582703,52582704,".","+",".","ID=rna34918;Parent=gene20268;Dbxref=GeneID:111135225,Genbank:XM_022485091.1;Name=XM_022485091.1;gbkey=mRNA;gene=LOC111135225;model_evidence=Supporting evidence includes similarity to: 4 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=selenocysteine-specific elongation factor-like%2C transcript variant X2;transcript_id=XM_022485091.1","NC_035784.1",52582702,52582704,"-",62,"ID=rna34918","Parent=gene20268","Dbxref=GeneID",111135225,"Genbank","Name=XM_022485091.1","gbkey=mRNA","gene=LOC111135225","model_evidence=Supporting evidence includes similarity to"," 4 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=selenocysteine-specific elongation factor-like%2C transcript variant X2","transcript_id=XM_022485091.1","","",""
"130","XM_022485300.1","sp","Q6P8C4","NHP2_XENTR",53.08,130,60,1,161,550,20,148,1e-42,150,"NC_035784.1","Gnomon","mRNA",72401617,72401618,".","-",".","ID=rna37417;Parent=gene21542;Dbxref=GeneID:111135336,Genbank:XM_022485300.1;Name=XM_022485300.1;gbkey=mRNA;gene=LOC111135336;model_evidence=Supporting evidence includes similarity to: 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 26 samples with support for all annotated introns;product=H/ACA ribonucleoprotein complex subunit 2-like protein;transcript_id=XM_022485300.1","NC_035784.1",72401616,72401618,"+",52,"ID=rna37417","Parent=gene21542","Dbxref=GeneID",111135336,"Genbank","Name=XM_022485300.1","gbkey=mRNA","gene=LOC111135336","model_evidence=Supporting evidence includes similarity to"," 3 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 26 samples with support for all annotated introns","product=H/ACA ribonucleoprotein complex subunit 2-like protein","transcript_id=XM_022485300.1","","",""
"131","XM_022485411.1","sp","A6NE02","BTBDH_HUMAN",25.19,258,167,4,181,936,23,260,1e-25,114,"NC_035784.1","Gnomon","mRNA",57226227,57226228,".","-",".","ID=rna35516;Parent=gene20564;Dbxref=GeneID:111135392,Genbank:XM_022485411.1;Name=XM_022485411.1;gbkey=mRNA;gene=LOC111135392;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns;product=BTB/POZ domain-containing protein 17-like%2C transcript variant X1;transcript_id=XM_022485411.1","NC_035784.1",57226226,57226228,"+",59,"ID=rna35516","Parent=gene20564","Dbxref=GeneID",111135392,"Genbank","Name=XM_022485411.1","gbkey=mRNA","gene=LOC111135392","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 18 samples with support for all annotated introns","product=BTB/POZ domain-containing protein 17-like%2C transcript variant X1","transcript_id=XM_022485411.1","","",""
"132","XM_022485412.1","sp","A6NE02","BTBDH_HUMAN",25.19,258,167,4,174,929,23,260,1e-25,114,"NC_035784.1","Gnomon","mRNA",57226227,57226228,".","-",".","ID=rna35515;Parent=gene20564;Dbxref=GeneID:111135392,Genbank:XM_022485412.1;Name=XM_022485412.1;gbkey=mRNA;gene=LOC111135392;model_evidence=Supporting evidence includes similarity to: 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns;product=BTB/POZ domain-containing protein 17-like%2C transcript variant X2;transcript_id=XM_022485412.1","NC_035784.1",57226226,57226228,"+",59,"ID=rna35515","Parent=gene20564","Dbxref=GeneID",111135392,"Genbank","Name=XM_022485412.1","gbkey=mRNA","gene=LOC111135392","model_evidence=Supporting evidence includes similarity to"," 2 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 7 samples with support for all annotated introns","product=BTB/POZ domain-containing protein 17-like%2C transcript variant X2","transcript_id=XM_022485412.1","","",""
"133","XM_022486347.1","sp","P26270","PSMD7_DROME",81.65,267,48,1,149,946,23,289,2e-154,446,"NC_035784.1","Gnomon","mRNA",32823437,32823438,".","-",".","ID=rna32517;Parent=gene18906;Dbxref=GeneID:111135895,Genbank:XM_022486347.1;Name=XM_022486347.1;Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS: inserted 1 base in 1 codon;exception=unclassified transcription discrepancy;gbkey=mRNA;gene=LOC111135895;model_evidence=Supporting evidence includes similarity to: 6 Proteins%2C and 96%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 26 samples with support for all annotated introns;product=26S proteasome non-ATPase regulatory subunit 7-like;transcript_id=XM_022486347.1","NC_035784.1",32823436,32823438,"-",53,"ID=rna32517","Parent=gene18906","Dbxref=GeneID",111135895,"Genbank","Name=XM_022486347.1","Note=The sequence of the model RefSeq transcript was modified relative to this genomic sequence to represent the inferred CDS"," inserted 1 base in 1 codon","exception=unclassified transcription discrepancy","gbkey=mRNA","gene=LOC111135895","model_evidence=Supporting evidence includes similarity to"," 6 Proteins%2C and 96%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 26 samples with support for all annotated introns","product=26S proteasome non-ATPase regulatory subunit 7-like","transcript_id=XM_022486347.1"
"134","XM_022486618.1","sp","Q6NX31","MCM7_XENTR",79.06,721,149,1,114,2276,2,720,0,1079,"NC_035784.1","Gnomon","mRNA",71602609,71602610,".","+",".","ID=rna37339;Parent=gene21505;Dbxref=GeneID:111136042,Genbank:XM_022486618.1;Name=XM_022486618.1;gbkey=mRNA;gene=LOC111136042;model_evidence=Supporting evidence includes similarity to: 6 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns;product=DNA replication licensing factor mcm7-like;transcript_id=XM_022486618.1","NC_035784.1",71602608,71602610,"+",-64,"ID=rna37339","Parent=gene21505","Dbxref=GeneID",111136042,"Genbank","Name=XM_022486618.1","gbkey=mRNA","gene=LOC111136042","model_evidence=Supporting evidence includes similarity to"," 6 Proteins%2C and 100%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 24 samples with support for all annotated introns","product=DNA replication licensing factor mcm7-like","transcript_id=XM_022486618.1","","",""
