"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"29","NC_035780.1",25858298,25858298,-51.3262093311707,"+",1.62846067324196e-27,3.4227911653837e-25,25858281,25863048,25822372,25884623,"111135015",25853693,25884623,"XM_022484722.1","P70365","NCOA1_MOUSE",8e-66,"nuclear receptor coactivator 2-like",NA,NA,NA,NA
"30","NC_035780.1",25858298,25858298,-51.3262093311707,"+",1.62846067324196e-27,3.4227911653837e-25,25858281,25863048,25822372,25884623,"111135015",25822372,25884623,"XM_022484704.1","P70365","NCOA1_MOUSE",2e-66,"nuclear receptor coactivator 2-like",NA,NA,NA,NA
"31","NC_035780.1",25858298,25858298,-51.3262093311707,"+",1.62846067324196e-27,3.4227911653837e-25,25858281,25863048,25822372,25884623,"111135015",25856805,25884623,"XM_022484695.1","P70365","NCOA1_MOUSE",2e-66,"nuclear receptor coactivator 2-like",NA,NA,NA,NA
"32","NC_035780.1",25858298,25858298,-51.3262093311707,"+",1.62846067324196e-27,3.4227911653837e-25,25858281,25863048,25822372,25884623,"111135015",25842241,25884623,"XM_022484739.1","P70365","NCOA1_MOUSE",4e-66,"nuclear receptor coactivator 2-like",NA,NA,NA,NA
"33","NC_035780.1",25858298,25858298,-51.3262093311707,"+",1.62846067324196e-27,3.4227911653837e-25,25858281,25863048,25822372,25884623,"111135015",25822525,25884623,"XM_022484712.1","P70365","NCOA1_MOUSE",2e-66,"nuclear receptor coactivator 2-like",NA,NA,NA,NA
"34","NC_035780.1",27396183,27396183,52.6108743502084,"+",2.448830698055e-28,5.67279257459875e-26,27396140,27396706,27361633,27399528,"111135947",27361633,27399528,"XM_022486449.1","Q91YD4","TRPM2_MOUSE",4e-63,"transient receptor potential cation channel subfamily M member 1-like",NA,NA,NA,NA
"35","NC_035780.1",27396183,27396183,52.6108743502084,"+",2.448830698055e-28,5.67279257459875e-26,27396140,27396706,27361633,27399528,"111135947",27361633,27399528,"XM_022486465.1","Q91YD4","TRPM2_MOUSE",5e-65,"transient receptor potential cation channel subfamily M member 1-like",NA,NA,NA,NA
"36","NC_035780.1",27396183,27396183,52.6108743502084,"+",2.448830698055e-28,5.67279257459875e-26,27396140,27396706,27361633,27399528,"111135947",27361633,27399528,"XM_022486441.1","O94759","TRPM2_HUMAN",2e-62,"transient receptor potential cation channel subfamily M member 1-like","GO:0001659; GO:0002407; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005764; GO:0005765; GO:0005886; GO:0005887; GO:0006816; GO:0014074; GO:0015278; GO:0030659; GO:0035579; GO:0035584; GO:0042995; GO:0043204; GO:0043312; GO:0051209; GO:0051289; GO:0051489; GO:0070301; GO:0070588; GO:0070821; GO:0071277; GO:0071415; GO:0071502; GO:0071577; GO:0072571; GO:0097028; GO:0097553; GO:0098703; GO:0099604; GO:0101003; GO:2000249","calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane import into cytosol [GO:0097553]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; calcium-mediated signaling using intracellular calcium source [GO:0035584]; cellular response to calcium ion [GO:0071277]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to purine-containing compound [GO:0071415]; cellular response to temperature stimulus [GO:0071502]; dendritic cell chemotaxis [GO:0002407]; dendritic cell differentiation [GO:0097028]; neutrophil degranulation [GO:0043312]; protein homotetramerization [GO:0051289]; regulation of actin cytoskeleton reorganization [GO:2000249]; regulation of filopodium assembly [GO:0051489]; release of sequestered calcium ion into cytosol [GO:0051209]; response to purine-containing compound [GO:0014074]; temperature homeostasis [GO:0001659]; zinc ion transmembrane transport [GO:0071577]","cell projection [GO:0042995]; cytoplasmic vesicle membrane [GO:0030659]; ficolin-1-rich granule membrane [GO:0101003]; integral component of plasma membrane [GO:0005887]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; tertiary granule membrane [GO:0070821]","calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calcium-release channel activity [GO:0015278]; cation channel activity [GO:0005261]; ligand-gated calcium channel activity [GO:0099604]; mono-ADP-D-ribose binding [GO:0072571]; sodium channel activity [GO:0005272]"
"37","NC_035780.1",27396183,27396183,52.6108743502084,"+",2.448830698055e-28,5.67279257459875e-26,27396140,27396706,27361633,27399528,"111135947",27361633,27399528,"XM_022486458.1","Q91YD4","TRPM2_MOUSE",4e-64,"transient receptor potential cation channel subfamily M member 1-like",NA,NA,NA,NA
"38","NC_035780.1",31302905,31302905,-60.3289335847475,"+",8.46636477075717e-18,5.623740062326e-16,31302841,31303151,31295876,31307973,"111124297",31295876,31307973,"XM_022467153.1","Q7ZXZ0","MCM3Z_XENLA",0,"zygotic DNA replication licensing factor mcm3-like",NA,NA,NA,NA
"39","NC_035780.1",31302935,31302935,-58.2879612825166,"+",1.00954268196262e-17,6.62296112592393e-16,31302841,31303151,31295876,31307973,"111124297",31295876,31307973,"XM_022467153.1","Q7ZXZ0","MCM3Z_XENLA",0,"zygotic DNA replication licensing factor mcm3-like",NA,NA,NA,NA
"40","NC_035780.1",32717031,32717031,-52.5962264150943,"+",8.45711739466131e-27,1.65358121928775e-24,32716795,32717179,32697475,32718987,"111133500",32697475,32718987,"XM_022481956.1","Q800K6","TOB1A_XENLA",4e-86,"DNA topoisomerase 2-binding protein 1-like","GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; GINS complex assembly [GO:0071165]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-dependent DNA replication initiation [GO:0030174]","chromatin [GO:0000785]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; kinase binding [GO:0019900]"
"41","NC_035780.1",32717031,32717031,-52.5962264150943,"+",8.45711739466131e-27,1.65358121928775e-24,32716795,32717179,32697475,32718987,"111133500",32697475,32718987,"XM_022481965.1","Q800K6","TOB1A_XENLA",5e-161,"DNA topoisomerase 2-binding protein 1-like","GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; GINS complex assembly [GO:0071165]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-dependent DNA replication initiation [GO:0030174]","chromatin [GO:0000785]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; kinase binding [GO:0019900]"
"42","NC_035780.1",32717031,32717031,-52.5962264150943,"+",8.45711739466131e-27,1.65358121928775e-24,32716795,32717179,32697475,32718987,"111133500",32697475,32718987,"XM_022481965.1","Q800K6","TOB1A_XENLA",4e-86,"DNA topoisomerase 2-binding protein 1-like","GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; GINS complex assembly [GO:0071165]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-dependent DNA replication initiation [GO:0030174]","chromatin [GO:0000785]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; kinase binding [GO:0019900]"
"43","NC_035780.1",32717031,32717031,-52.5962264150943,"+",8.45711739466131e-27,1.65358121928775e-24,32716795,32717179,32697475,32718987,"111133500",32697475,32718987,"XM_022481956.1","Q800K6","TOB1A_XENLA",5e-160,"DNA topoisomerase 2-binding protein 1-like","GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; GINS complex assembly [GO:0071165]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-dependent DNA replication initiation [GO:0030174]","chromatin [GO:0000785]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; kinase binding [GO:0019900]"
"44","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32764085,32800756,"XM_022486734.1","Q9C0H5","RHG39_HUMAN",3e-41,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"45","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32769864,32800756,"XM_022486761.1","Q9C0H5","RHG39_HUMAN",1e-22,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"46","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32781557,32800756,"XM_022486782.1","Q9C0H5","RHG39_HUMAN",7e-162,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"47","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32769864,32800756,"XM_022486761.1","Q9C0H5","RHG39_HUMAN",3e-162,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"48","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32764085,32800756,"XM_022486734.1","Q9C0H5","RHG39_HUMAN",2e-161,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"49","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32754200,32800756,"XM_022486743.1","Q9C0H5","RHG39_HUMAN",2e-41,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"50","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32760682,32800756,"XM_022486726.1","Q9C0H5","RHG39_HUMAN",5e-161,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"51","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32774894,32800756,"XM_022486752.1","Q9C0H5","RHG39_HUMAN",6e-22,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
"52","NC_035780.1",32766798,32766798,58.1214689265537,"+",3.6984292636719e-19,2.91447445138457e-17,32766346,32769863,32754200,32800756,"111136106",32760682,32800756,"XM_022486715.1","Q9C0H5","RHG39_HUMAN",1e-40,"rho GTPase-activating protein 39-like","GO:0005096; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007165; GO:0051056; GO:0098978; GO:0099173","postsynapse organization [GO:0099173]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]","GTPase activator activity [GO:0005096]"
