"","chr","start","end","meth.diff","strand","pvalue","qvalue","intron-start","intron-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"43","NC_035780.1",32717031,32717031,-52.5962264150943,"+",8.45711739466131e-27,1.65358121928775e-24,32716795,32717179,32697475,32718987,"111133500",32697475,32718987,"XM_022481956.1","Q800K6","TOB1A_XENLA",5e-160,"DNA topoisomerase 2-binding protein 1-like","GO:0000076; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005815; GO:0006270; GO:0006281; GO:0006974; GO:0019900; GO:0030174; GO:0033138; GO:0035563; GO:0045860; GO:0071163; GO:0071165; GO:0071168","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication checkpoint [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; GINS complex assembly [GO:0071165]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-dependent DNA replication initiation [GO:0030174]","chromatin [GO:0000785]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; kinase binding [GO:0019900]"
"62","NC_035780.1",35969129,35969129,-53.350874477635,"+",3.61526679125619e-15,1.69130765509912e-13,35969070,35986498,35960923,35999467,"111124518",35963457,35998089,"XM_022467460.1","Q803C9","PTSS1_DANRE",4e-153,"phosphatidylserine synthase 1-like",NA,NA,NA,NA
"63","NC_035780.1",35969129,35969129,-53.350874477635,"+",3.61526679125619e-15,1.69130765509912e-13,35969070,35986498,35960923,35999467,"111124518",35963460,35999467,"XM_022467441.1","Q803C9","PTSS1_DANRE",7e-148,"phosphatidylserine synthase 1-like",NA,NA,NA,NA
"64","NC_035780.1",35969129,35969129,-53.350874477635,"+",3.61526679125619e-15,1.69130765509912e-13,35969070,35986498,35960923,35999467,"111124518",35960923,35999467,"XM_022467451.1","Q803C9","PTSS1_DANRE",6e-148,"phosphatidylserine synthase 1-like",NA,NA,NA,NA
"82","NC_035780.1",57337101,57337101,-54.8387096774194,"+",2.12957401925827e-10,4.79823247989426e-09,57336210,57338139,57313370,57338228,"111135160",57313370,57338228,"XM_022484960.1","Q9UNS1","TIM_HUMAN",6e-14,"protein timeless homolog",NA,NA,NA,NA
"83","NC_035780.1",57337101,57337101,-54.8387096774194,"+",2.12957401925827e-10,4.79823247989426e-09,57336210,57338139,57313370,57338228,"111135160",57313370,57338228,"XM_022484960.1","Q9UNS1","TIM_HUMAN",0,"protein timeless homolog",NA,NA,NA,NA
"84","NC_035780.1",60587462,60587462,-74.1221174004193,"+",3.47772908122361e-43,3.23753743887142e-40,60586242,60590093,60582499,60600638,"111130677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","NC_035781.1",631437,631437,-60.7191644074564,"+",2.43627110549684e-42,2.13272372793813e-39,631289,631459,629192,640054,"111120127",629192,640053,"XM_022460831.1","Q6DC04","CARM1_DANRE",0,"histone-arginine methyltransferase CARMER-like","GO:0003713; GO:0005634; GO:0005829; GO:0006355; GO:0008469; GO:0008757; GO:0016274; GO:0019919; GO:0030374; GO:0033146; GO:0034969; GO:0034971; GO:0035242; GO:0035642; GO:0042054; GO:0044212; GO:0045600; GO:0048742; GO:0070577","histone arginine methylation [GO:0034969]; histone H3-R17 methylation [GO:0034971]; peptidyl-arginine methylation, to asymmetrical-dimethyl arginine [GO:0019919]; positive regulation of fat cell differentiation [GO:0045600]; regulation of intracellular estrogen receptor signaling pathway [GO:0033146]; regulation of skeletal muscle fiber development [GO:0048742]; regulation of transcription, DNA-templated [GO:0006355]","cytosol [GO:0005829]; nucleus [GO:0005634]","histone-arginine N-methyltransferase activity [GO:0008469]; histone methyltransferase activity [GO:0042054]; histone methyltransferase activity (H3-R17 specific) [GO:0035642]; lysine-acetylated histone binding [GO:0070577]; nuclear receptor transcription coactivator activity [GO:0030374]; protein-arginine N-methyltransferase activity [GO:0016274]; protein-arginine omega-N asymmetric methyltransferase activity [GO:0035242]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; transcription coactivator activity [GO:0003713]; transcription regulatory region DNA binding [GO:0044212]"
"90","NC_035781.1",631437,631437,-60.7191644074564,"+",2.43627110549684e-42,2.13272372793813e-39,631289,631459,629192,640054,"111120127",630054,640054,"XM_022460832.1","B4NKI9","CARM1_DROWI",0,"histone-arginine methyltransferase CARMER-like","GO:0005634; GO:0005737; GO:0006338; GO:0006355; GO:0019919; GO:0034969; GO:0035241; GO:0035242; GO:0042054","chromatin remodeling [GO:0006338]; histone arginine methylation [GO:0034969]; peptidyl-arginine methylation, to asymmetrical-dimethyl arginine [GO:0019919]; regulation of transcription, DNA-templated [GO:0006355]","cytoplasm [GO:0005737]; nucleus [GO:0005634]","histone methyltransferase activity [GO:0042054]; protein-arginine omega-N asymmetric methyltransferase activity [GO:0035242]; protein-arginine omega-N monomethyltransferase activity [GO:0035241]"
"91","NC_035781.1",1874188,1874188,-51.5508021390374,"+",4.86980778688703e-16,2.54604005102588e-14,1870070,1875892,1857266,1876606,"111121726",1857266,1876606,"XM_022463113.1","Q96FV9","THOC1_HUMAN",0,"THO complex subunit 1-like",NA,NA,NA,NA
"92","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10296923,10783376,"111119896",10780047,10783376,"XM_022460468.1","Q5AF03","HSP31_CANAL",7e-29,"glyoxalase 3-like",NA,NA,NA,NA
"93","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10438076,"XM_022460400.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"94","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10438076,"XM_022460399.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"95","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10435153,"XM_022460398.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"96","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10296923,10783376,"111119896",10296923,10783376,"XM_022460469.1","Q5AF03","HSP31_CANAL",4e-29,"glyoxalase 3-like",NA,NA,NA,NA
"97","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10435153,"XM_022460396.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"98","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10433478,"XM_022460403.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"99","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10435155,"XM_022460395.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"100","NC_035781.1",10430445,10430444,-52.0833333333333,"+",3.8020179096122e-21,3.81410126432649e-19,10429267,10430445,10416559,10438076,"111119859",10416559,10433201,"XM_022460397.1","O43303","CP110_HUMAN",2e-27,"mucin-17-like","GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018","centriole replication [GO:0007099]; centrosome duplication [GO:0051298]; ciliary basal body organization [GO:0032053]; ciliary basal body-plasma membrane docking [GO:0097711]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of cilium assembly [GO:1902018]; positive regulation of cilium assembly [GO:0045724]; protein deubiquitination [GO:0016579]; regulation of cytokinesis [GO:0032465]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]","centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; protein-containing complex [GO:0032991]",""
"101","NC_035781.1",13281050,13281050,-51.4929742388759,"+",1.0700218435283e-21,1.15267781551784e-19,13281010,13281749,13268605,13286933,"111120603",13268605,13286933,"XM_022461447.1","Q15438","CYH1_HUMAN",0,"cytohesin-1-like","GO:0000139; GO:0005086; GO:0005737; GO:0005829; GO:0005886; GO:0005912; GO:0005923; GO:0008289; GO:0016192; GO:0030155; GO:0031234; GO:0032012; GO:0090162","establishment of epithelial cell polarity [GO:0090162]; regulation of ARF protein signal transduction [GO:0032012]; regulation of cell adhesion [GO:0030155]; vesicle-mediated transport [GO:0016192]","adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; Golgi membrane [GO:0000139]; plasma membrane [GO:0005886]","ARF guanyl-nucleotide exchange factor activity [GO:0005086]; lipid binding [GO:0008289]"
"102","NC_035781.1",20200245,20200245,-68.60982016569,"+",3.19495686766719e-25,5.1626365272406e-23,20200144,20200691,20190184,20206936,"111118300",20190184,20206936,"XM_022457683.1","Q8WYB5","KAT6B_HUMAN",0.54,"histone acetyltransferase KAT6B-like",NA,NA,NA,NA
"103","NC_035781.1",20200245,20200245,-68.60982016569,"+",3.19495686766719e-25,5.1626365272406e-23,20200144,20200691,20190184,20206936,"111118300",20190184,20206936,"XM_022457683.1","Q8WYB5","KAT6B_HUMAN",8e-126,"histone acetyltransferase KAT6B-like",NA,NA,NA,NA
"104","NC_035781.1",20200245,20200245,-68.60982016569,"+",3.19495686766719e-25,5.1626365272406e-23,20200144,20200691,20190184,20206936,"111118300",20190184,20206936,"XM_022457683.1","Q8WYB5","KAT6B_HUMAN",5e-76,"histone acetyltransferase KAT6B-like",NA,NA,NA,NA
"114","NC_035781.1",29765550,29765550,-51.3917262512768,"+",2.37395591462527e-12,7.37858752104105e-11,29765542,29765632,29764721,29773190,"111121117",29764721,29773190,"XM_022462246.1","Q86SG6","NEK8_HUMAN",0,"serine/threonine-protein kinase Nek8-like",NA,NA,NA,NA
"116","NC_035781.1",42529449,42529449,-50.6981032665964,"+",3.9538549269496e-21,3.95370285868455e-19,42511823,42534354,42509323,42544567,"111118649",42509323,42544567,"XM_022458205.1","V5NAL9","TLR4_PINMT",7e-100,"lumican-like",NA,NA,NA,NA
"117","NC_035781.1",43054123,43054123,-60.0945906000591,"+",8.7163069639327e-30,2.35095669856406e-27,43054064,43054148,43048000,43060502,"111120321",43048000,43060502,"XM_022461045.1","U3JAG9","CP131_DANRE",6.9,"centrosomal protein of 131 kDa-like","GO:0000775; GO:0005929; GO:0010824; GO:0030154; GO:0032402; GO:0034451; GO:0035721; GO:0035735; GO:0050953; GO:0060271; GO:0060287; GO:0070121; GO:0090317","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; intraciliary retrograde transport [GO:0035721]; intraciliary transport involved in cilium assembly [GO:0035735]; Kupffer's vesicle development [GO:0070121]; melanosome transport [GO:0032402]; negative regulation of intracellular protein transport [GO:0090317]; regulation of centrosome duplication [GO:0010824]; sensory perception of light stimulus [GO:0050953]","centriolar satellite [GO:0034451]; chromosome, centromeric region [GO:0000775]; cilium [GO:0005929]",""
"118","NC_035781.1",43054123,43054123,-60.0945906000591,"+",8.7163069639327e-30,2.35095669856406e-27,43054064,43054148,43048000,43060502,"111120321",43048000,43060502,"XM_022461045.1","U3JAG9","CP131_DANRE",0,"centrosomal protein of 131 kDa-like","GO:0000775; GO:0005929; GO:0010824; GO:0030154; GO:0032402; GO:0034451; GO:0035721; GO:0035735; GO:0050953; GO:0060271; GO:0060287; GO:0070121; GO:0090317","cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; intraciliary retrograde transport [GO:0035721]; intraciliary transport involved in cilium assembly [GO:0035735]; Kupffer's vesicle development [GO:0070121]; melanosome transport [GO:0032402]; negative regulation of intracellular protein transport [GO:0090317]; regulation of centrosome duplication [GO:0010824]; sensory perception of light stimulus [GO:0050953]","centriolar satellite [GO:0034451]; chromosome, centromeric region [GO:0000775]; cilium [GO:0005929]",""
